cycle,setting_1,setting_2,setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,cycle_norm,RUL
144,25.0075,0.6205,60.0,462.54,536.9,1270.75,1055.06,7.05,9.03,175.27,1915.6,8024.87,0.94,37.04,164.64,2028.48,7884.91,10.896,0.02,309,1915,84.93,14.3,8.6519,0.6792452830188679,68
145,19.9987,0.7013,100.0,491.19,607.71,1485.98,1249.53,9.35,13.66,334.53,2324.11,8739.99,1.08,44.35,315.01,2388.19,8075.5,9.1908,0.02,364,2324,100.0,24.39,14.6945,0.6839622641509434,67
146,0.001,0.0004,100.0,518.67,642.42,1587.83,1412.0,14.62,21.61,553.54,2388.1,9075.09,1.3,47.59,520.94,2388.06,8156.15,8.4086,0.03,394,2388,100.0,38.78,23.3208,0.6886792452830188,66
147,42.0005,0.8409,100.0,445.0,549.43,1354.53,1129.79,3.91,5.72,138.68,2212.2,8336.5,1.02,42.2,130.87,2388.27,8100.09,9.4026,0.02,332,2212,100.0,10.59,6.3659,0.6933962264150944,65
148,0.0028,0.0007,100.0,518.67,642.87,1593.75,1408.73,14.62,21.61,553.62,2388.08,9067.53,1.3,47.61,521.14,2388.08,8150.03,8.4723,0.03,394,2388,100.0,38.81,23.4066,0.6981132075471698,64
149,20.0012,0.7,100.0,491.19,607.47,1479.73,1253.06,9.35,13.66,334.43,2324.07,8748.11,1.08,44.56,314.15,2388.21,8072.61,9.2294,0.02,365,2324,100.0,24.43,14.6145,0.7028301886792453,63
150,10.0045,0.2509,100.0,489.05,605.31,1503.26,1317.17,10.52,15.49,395.04,2318.95,8793.88,1.26,45.67,371.21,2388.11,8144.26,8.6827,0.03,369,2319,100.0,28.65,17.0428,0.7075471698113207,62
151,0.0005,0.0,100.0,518.67,642.68,1593.14,1410.72,14.62,21.61,553.7,2388.07,9068.0,1.3,47.54,521.49,2388.12,8151.75,8.4626,0.03,393,2388,100.0,38.85,23.3223,0.7122641509433962,61
152,19.9991,0.7,100.0,491.19,607.63,1495.22,1256.19,9.35,13.66,334.23,2324.08,8726.09,1.08,44.36,314.38,2388.2,8074.4,9.2336,0.02,366,2324,100.0,24.44,14.6307,0.7169811320754716,60
153,42.0042,0.8406,100.0,445.0,549.62,1354.91,1129.19,3.91,5.72,139.51,2212.15,8337.84,1.02,42.12,130.55,2388.3,8104.33,9.3651,0.02,331,2212,100.0,10.65,6.3024,0.7216981132075472,59
154,0.0025,0.0,100.0,518.67,642.92,1596.94,1406.12,14.62,21.61,553.1,2388.14,9071.71,1.3,47.69,521.17,2388.09,8154.81,8.4375,0.03,395,2388,100.0,38.71,23.2838,0.7264150943396226,58
155,10.0063,0.2518,100.0,489.05,604.84,1499.7,1311.85,10.52,15.49,394.32,2319.02,8796.76,1.26,45.67,371.26,2388.16,8146.4,8.6473,0.03,370,2319,100.0,28.53,17.1401,0.7311320754716981,57
156,42.0075,0.84,100.0,445.0,549.81,1357.32,1130.97,3.91,5.72,138.75,2212.14,8340.96,1.02,42.2,130.61,2388.28,8094.27,9.3687,0.02,332,2212,100.0,10.61,6.3646,0.7358490566037735,56
157,0.0006,0.0019,100.0,518.67,642.45,1591.82,1406.14,14.62,21.61,553.09,2388.08,9064.04,1.3,47.55,520.97,2388.13,8155.33,8.4493,0.03,394,2388,100.0,38.81,23.2406,0.7405660377358491,55
158,42.0028,0.84,100.0,445.0,549.65,1357.87,1124.67,3.91,5.72,139.01,2212.13,8338.87,1.02,42.15,130.43,2388.2,8098.63,9.3275,0.02,333,2212,100.0,10.62,6.2792,0.7452830188679245,54
159,9.9983,0.251,100.0,489.05,605.3,1505.45,1307.11,10.52,15.49,394.01,2318.97,8802.92,1.26,45.42,371.31,2388.22,8145.5,8.6905,0.03,370,2319,100.0,28.34,17.1351,0.75,53
160,0.0008,0.0,100.0,518.67,642.77,1593.01,1415.58,14.62,21.61,552.86,2388.14,9076.22,1.3,47.56,521.29,2388.09,8154.06,8.4523,0.03,394,2388,100.0,38.66,23.2159,0.7547169811320755,52
161,41.9983,0.8415,100.0,445.0,550.09,1355.45,1124.74,3.91,5.72,138.43,2212.19,8336.19,1.02,42.24,130.47,2388.31,8095.15,9.3787,0.02,330,2212,100.0,10.5,6.3327,0.7594339622641509,51
162,10.0059,0.2515,100.0,489.05,605.18,1500.3,1314.13,10.52,15.49,393.66,2318.98,8805.69,1.26,45.48,371.82,2388.2,8144.79,8.7108,0.03,371,2319,100.0,28.47,16.9716,0.7641509433962265,50
163,42.0007,0.84,100.0,445.0,549.8,1356.52,1134.06,3.91,5.72,137.79,2212.1,8343.18,1.02,42.36,129.91,2388.27,8100.57,9.4354,0.02,332,2212,100.0,10.52,6.3807,0.7688679245283019,49
164,42.0077,0.84,100.0,445.0,550.13,1357.91,1135.71,3.91,5.71,138.28,2212.18,8343.15,1.02,42.17,130.99,2388.3,8102.13,9.3766,0.02,331,2212,100.0,10.65,6.2836,0.7735849056603774,48
165,25.0014,0.62,60.0,462.54,537.32,1263.87,1051.79,7.05,9.03,175.48,1915.59,8018.1,0.94,36.83,164.52,2028.53,7888.84,10.9529,0.02,306,1915,84.93,14.19,8.5713,0.7783018867924528,47
166,20.0055,0.7018,100.0,491.19,608.18,1479.24,1252.58,9.35,13.66,334.88,2324.12,8742.86,1.08,44.64,314.77,2388.3,8073.01,9.2475,0.02,367,2324,100.0,24.4,14.6861,0.7830188679245284,46
167,0.0002,0.0,100.0,518.67,643.01,1591.99,1412.97,14.62,21.61,552.68,2388.12,9078.37,1.3,47.68,520.8,2388.13,8155.61,8.4398,0.03,393,2388,100.0,38.9,23.2592,0.7877358490566038,45
168,0.0021,0.0013,100.0,518.67,642.96,1594.69,1417.37,14.62,21.61,552.42,2388.08,9076.56,1.3,47.59,520.91,2388.14,8146.99,8.5091,0.03,395,2388,100.0,38.8,23.2696,0.7924528301886793,44
169,0.0023,0.0,100.0,518.67,642.9,1598.85,1404.89,14.62,21.61,553.11,2388.11,9079.46,1.3,47.67,520.94,2388.15,8154.68,8.5113,0.03,394,2388,100.0,38.84,23.149,0.7971698113207547,43
170,10.0023,0.2507,100.0,489.05,604.82,1501.19,1322.3,10.52,15.5,393.67,2318.96,8790.98,1.26,45.62,371.05,2388.24,8146.11,8.7015,0.03,371,2319,100.0,28.56,17.0303,0.8018867924528302,42
171,35.0023,0.8414,100.0,449.44,556.57,1370.69,1131.56,5.48,8.0,194.21,2223.21,8366.26,1.02,42.11,182.72,2388.3,8085.91,9.356,0.02,334,2223,100.0,14.8,8.9085,0.8066037735849056,41
172,25.001,0.62,60.0,462.54,536.81,1258.45,1058.14,7.05,9.03,175.67,1915.61,8025.4,0.94,36.84,164.31,2028.43,7886.22,10.9724,0.02,307,1915,84.93,14.18,8.5196,0.8113207547169812,40
173,25.0006,0.6216,60.0,462.54,537.02,1261.73,1050.96,7.05,9.03,175.44,1915.58,8028.06,0.94,36.82,163.74,2028.49,7883.37,10.9658,0.02,307,1915,84.93,14.19,8.6187,0.8160377358490566,39
174,24.9991,0.6213,60.0,462.54,537.1,1261.78,1048.26,7.05,9.03,175.38,1915.63,8024.56,0.94,37.13,164.72,2028.51,7889.71,10.8991,0.02,308,1915,84.93,14.19,8.6029,0.8207547169811321,38
175,42.0049,0.8403,100.0,445.0,549.83,1352.22,1133.87,3.91,5.72,138.27,2212.21,8339.2,1.02,42.22,130.46,2388.26,8094.1,9.3869,0.02,331,2212,100.0,10.78,6.2865,0.8254716981132075,37
176,9.9993,0.25,100.0,489.05,605.24,1507.27,1316.09,10.52,15.49,393.87,2319.05,8807.45,1.26,45.79,371.33,2388.18,8150.82,8.6972,0.03,370,2319,100.0,28.34,17.1306,0.8301886792452831,36
177,42.0076,0.8412,100.0,445.0,550.83,1366.4,1144.35,3.91,5.72,138.64,2212.2,8348.91,1.02,42.47,130.8,2388.33,8101.43,9.3859,0.02,332,2212,100.0,10.5,6.3051,0.8349056603773585,35
178,24.9988,0.62,60.0,462.54,536.93,1269.23,1058.28,7.05,9.03,175.63,1915.61,8027.9,0.94,36.96,164.49,2028.47,7883.63,10.952,0.02,309,1915,84.93,14.38,8.5009,0.839622641509434,34
179,35.0026,0.8418,100.0,449.44,556.11,1368.25,1135.71,5.48,8.0,194.44,2223.22,8367.98,1.02,42.24,183.47,2388.32,8084.12,9.3522,0.02,337,2223,100.0,14.82,8.8713,0.8443396226415094,33
180,20.0074,0.7008,100.0,491.19,608.27,1490.94,1261.98,9.35,13.66,333.98,2324.14,8742.1,1.08,44.71,314.45,2388.23,8083.58,9.2756,0.03,366,2324,100.0,24.42,14.6786,0.8490566037735849,32
181,0.001,0.0,100.0,518.67,642.77,1594.35,1417.3,14.62,21.61,552.56,2388.13,9081.57,1.3,47.96,520.55,2388.16,8153.36,8.4733,0.03,396,2388,100.0,38.58,23.2136,0.8537735849056604,31
182,20.0038,0.7018,100.0,491.19,607.55,1487.82,1258.7,9.35,13.66,334.05,2324.18,8741.51,1.07,44.78,314.71,2388.27,8075.82,9.3078,0.03,366,2324,100.0,24.32,14.6444,0.8584905660377359,30
183,42.0028,0.84,100.0,445.0,550.06,1363.09,1136.85,3.91,5.72,138.54,2212.21,8343.82,1.02,42.39,130.45,2388.26,8103.33,9.4073,0.02,333,2212,100.0,10.65,6.2889,0.8632075471698113,29
184,35.0039,0.84,100.0,449.44,555.74,1367.22,1140.83,5.48,8.0,194.25,2223.29,8370.64,1.02,42.5,182.33,2388.4,8090.13,9.3831,0.02,336,2223,100.0,14.88,8.842,0.8679245283018868,28
185,34.9989,0.84,100.0,449.44,556.0,1372.56,1138.53,5.48,8.0,194.17,2223.23,8376.31,1.02,42.32,183.41,2388.35,8082.84,9.378,0.02,335,2223,100.0,14.78,8.9194,0.8726415094339622,27
186,10.0001,0.2511,100.0,489.05,605.67,1499.97,1326.3,10.52,15.5,393.01,2319.05,8805.92,1.26,45.87,370.82,2388.27,8146.84,8.6811,0.03,373,2319,100.0,28.62,17.0312,0.8773584905660378,26
187,20.0002,0.7011,100.0,491.19,607.9,1486.49,1261.68,9.35,13.66,334.42,2324.15,8743.81,1.08,44.51,314.12,2388.28,8073.44,9.3063,0.02,368,2324,100.0,24.4,14.6365,0.8820754716981132,25
188,42.0069,0.84,100.0,445.0,549.68,1351.23,1139.61,3.91,5.72,138.44,2212.24,8345.13,1.02,42.61,130.45,2388.25,8107.51,9.4153,0.02,332,2212,100.0,10.4,6.3419,0.8867924528301887,24
189,10.0026,0.25,100.0,489.05,605.49,1508.12,1321.19,10.52,15.5,393.36,2319.04,8805.22,1.26,45.81,370.75,2388.22,8144.77,8.7409,0.03,371,2319,100.0,28.23,17.0449,0.8915094339622641,23
190,10.0042,0.25,100.0,489.05,605.08,1504.72,1321.44,10.52,15.49,394.11,2319.08,8797.73,1.26,45.71,370.88,2388.27,8149.47,8.7043,0.03,372,2319,100.0,28.33,17.0472,0.8962264150943396,22
191,20.001,0.7,100.0,491.19,607.92,1492.57,1267.63,9.35,13.66,333.97,2324.18,8742.9,1.07,44.86,314.18,2388.25,8074.66,9.2938,0.02,367,2324,100.0,24.19,14.6391,0.9009433962264152,21
192,10.0009,0.25,100.0,489.05,605.57,1505.27,1323.26,10.52,15.5,393.47,2319.04,8804.74,1.26,45.81,371.07,2388.27,8153.59,8.7315,0.03,372,2319,100.0,28.41,17.115,0.9056603773584906,20
193,20.0013,0.7,100.0,491.19,608.06,1493.13,1262.65,9.35,13.66,333.56,2324.21,8746.56,1.07,44.83,314.46,2388.25,8079.19,9.2693,0.02,368,2324,100.0,24.55,14.576,0.910377358490566,19
194,25.0036,0.62,60.0,462.54,537.14,1271.42,1061.05,7.05,9.03,174.61,1915.61,8033.86,0.94,37.26,163.81,2028.53,7893.93,10.9841,0.02,311,1915,84.93,14.24,8.6238,0.9150943396226416,18
195,0.0006,0.0,100.0,518.67,643.67,1601.81,1425.57,14.62,21.61,551.81,2388.14,9075.49,1.3,47.98,520.47,2388.18,8156.84,8.5022,0.03,394,2388,100.0,38.69,23.1757,0.9198113207547168,17
196,35.0003,0.84,100.0,449.44,556.56,1378.13,1143.0,5.48,8.0,193.74,2223.23,8373.78,1.02,42.22,182.74,2388.33,8073.29,9.4024,0.02,335,2223,100.0,14.92,8.8372,0.9245283018867924,16
197,35.005,0.84,100.0,449.44,556.01,1374.44,1143.72,5.48,8.0,193.62,2223.25,8372.38,1.02,42.52,182.49,2388.41,8090.23,9.3734,0.02,336,2223,100.0,14.64,8.7693,0.929245283018868,15
198,42.0006,0.841,100.0,445.0,549.97,1363.06,1131.74,3.91,5.72,138.04,2212.12,8340.75,1.02,42.5,130.68,2388.23,8098.9,9.4321,0.02,333,2212,100.0,10.48,6.2771,0.9339622641509434,14
199,25.0005,0.62,60.0,462.54,537.14,1267.32,1059.67,7.05,9.03,174.62,1915.66,8032.57,0.94,37.31,164.18,2028.6,7894.94,11.0271,0.02,310,1915,84.93,14.19,8.5526,0.9386792452830188,13
200,35.0063,0.84,100.0,449.44,556.13,1372.5,1144.91,5.48,8.0,194.14,2223.32,8378.4,1.02,42.5,182.61,2388.45,8084.54,9.3747,0.02,337,2223,100.0,14.83,8.792,0.9433962264150944,12
201,20.001,0.7,100.0,491.19,608.19,1490.66,1267.45,9.35,13.66,333.52,2324.24,8746.54,1.07,44.93,314.24,2388.28,8075.5,9.307,0.03,369,2324,100.0,24.32,14.5805,0.9481132075471698,11
202,34.9995,0.84,100.0,449.44,557.05,1379.56,1143.9,5.48,8.0,194.01,2223.29,8374.07,1.02,42.57,182.83,2388.38,8086.59,9.3838,0.02,337,2223,100.0,14.66,8.8363,0.9528301886792452,10
203,10.008,0.25,100.0,489.05,605.76,1508.34,1326.16,10.52,15.5,393.35,2319.13,8802.72,1.26,45.9,370.65,2388.33,8146.84,8.7383,0.03,372,2319,100.0,28.33,16.9554,0.9575471698113208,9
204,20.0053,0.7007,100.0,491.19,608.16,1491.47,1266.38,9.35,13.66,333.21,2324.21,8746.09,1.07,44.77,314.41,2388.35,8078.73,9.3357,0.03,368,2324,100.0,24.38,14.5213,0.9622641509433962,8
205,41.9996,0.841,100.0,445.0,550.73,1358.35,1141.73,3.91,5.72,137.78,2212.18,8353.16,1.02,42.63,130.29,2388.33,8105.91,9.438,0.02,333,2212,100.0,10.58,6.2556,0.9669811320754716,7
206,42.004,0.84,100.0,445.0,550.28,1365.13,1139.97,3.91,5.72,137.84,2212.2,8348.17,1.02,42.7,129.93,2388.32,8107.32,9.4097,0.02,333,2212,100.0,10.54,6.2823,0.9716981132075472,6
207,42.0004,0.84,100.0,445.0,550.77,1359.77,1145.54,3.91,5.72,138.06,2212.15,8344.16,1.02,42.39,130.19,2388.23,8106.08,9.4126,0.02,333,2212,100.0,10.49,6.4635,0.9764150943396226,5
208,41.9999,0.8418,100.0,445.0,550.75,1360.19,1138.55,3.91,5.72,138.13,2212.17,8344.57,1.02,42.73,130.28,2388.27,8105.05,9.4236,0.02,335,2212,100.0,10.4,6.3253,0.981132075471698,4
209,42.0026,0.8416,100.0,445.0,550.94,1360.68,1143.52,3.91,5.72,138.44,2212.23,8346.68,1.02,42.63,130.49,2388.34,8106.44,9.4937,0.02,335,2212,100.0,10.22,6.2305,0.9858490566037736,3
210,35.0029,0.84,100.0,449.44,557.16,1378.74,1142.06,5.48,8.0,193.77,2223.33,8382.69,1.02,42.42,182.57,2388.41,8094.25,9.436,0.02,336,2223,100.0,14.8,8.8258,0.9905660377358492,2
211,35.0055,0.84,100.0,449.44,557.06,1376.01,1148.86,5.48,8.0,193.64,2223.34,8376.41,1.02,42.43,182.67,2388.47,8090.33,9.4334,0.02,338,2223,100.0,14.76,8.8836,0.9952830188679244,1
212,42.0066,0.841,100.0,445.0,550.41,1371.39,1144.67,3.91,5.71,137.52,2212.12,8348.27,1.02,42.62,130.35,2388.25,8103.38,9.4541,0.02,333,2212,100.0,10.54,6.2736,1.0,0
1,10.0036,0.252,100.0,489.05,603.68,1495.11,1291.0,10.52,15.46,392.79,2318.61,8763.13,1.25,44.95,368.89,2387.76,8121.01,8.594,0.03,367,2319,100.0,28.65,17.1482,0.0053475935828877,186
2,9.9987,0.2518,100.0,489.05,603.86,1486.13,1289.88,10.52,15.46,392.93,2318.65,8761.77,1.25,44.92,369.76,2387.86,8114.89,8.5998,0.03,367,2319,100.0,28.67,17.1423,0.0106951871657754,185
3,25.0075,0.62,60.0,462.54,535.94,1255.62,1028.3,7.05,9.0,174.4,1915.19,7995.57,0.93,36.34,163.5,2028.1,7866.15,10.9163,0.02,304,1915,84.93,14.34,8.5523,0.0160427807486631,184
4,25.003,0.6201,60.0,462.54,536.93,1258.05,1042.72,7.05,9.0,174.5,1915.23,7997.31,0.93,36.11,162.75,2028.04,7856.39,10.8691,0.02,305,1915,84.93,14.31,8.583,0.0213903743315508,183
5,20.0022,0.7,100.0,491.19,606.74,1478.54,1233.14,9.35,13.61,332.02,2323.71,8705.55,1.07,43.81,312.38,2387.75,8047.0,9.2238,0.02,365,2324,100.0,24.47,14.6791,0.0267379679144385,182
6,25.0004,0.62,60.0,462.54,536.55,1248.04,1044.96,7.05,9.0,174.73,1915.21,7999.08,0.93,36.42,163.67,2028.15,7864.24,10.8858,0.02,306,1915,84.93,14.3,8.5936,0.0320855614973262,181
7,0.0007,0.0,100.0,518.67,642.01,1576.08,1387.27,14.62,21.58,551.35,2387.93,9038.52,1.3,47.0,519.08,2387.88,8130.3,8.4177,0.03,391,2388,100.0,38.84,23.4104,0.0374331550802139,180
8,0.0023,0.0007,100.0,518.67,642.47,1578.68,1379.04,14.62,21.58,551.38,2387.83,9042.51,1.3,46.9,520.12,2387.84,8125.7,8.4249,0.03,388,2388,100.0,39.02,23.3768,0.0427807486631016,179
9,41.9984,0.84,100.0,445.0,549.2,1339.31,1110.06,3.91,5.69,136.92,2211.88,8299.53,1.01,41.53,129.51,2387.96,8076.62,9.4269,0.02,329,2212,100.0,10.62,6.3189,0.0481283422459893,178
10,20.0056,0.7,100.0,491.19,606.51,1476.84,1235.39,9.35,13.61,331.61,2323.63,8705.59,1.07,43.78,312.47,2387.81,8050.4,9.2167,0.02,363,2324,100.0,24.34,14.6875,0.053475935828877,177
11,19.9985,0.7009,100.0,491.19,606.82,1468.56,1232.39,9.35,13.61,330.89,2323.62,8706.31,1.07,43.78,312.52,2387.77,8048.54,9.2047,0.02,363,2324,100.0,24.34,14.6294,0.0588235294117647,176
12,20.0062,0.7,100.0,491.19,606.64,1476.38,1229.96,9.35,13.61,332.13,2323.61,8709.13,1.07,43.92,312.49,2387.79,8049.83,9.2195,0.02,363,2324,100.0,24.45,14.6228,0.0641711229946524,175
13,34.9994,0.8413,100.0,449.44,554.71,1347.28,1114.08,5.48,7.97,192.82,2222.73,8332.82,1.02,41.29,181.02,2387.76,8052.46,9.303,0.02,330,2223,100.0,14.83,8.8001,0.0695187165775401,174
14,20.0002,0.7,100.0,491.19,606.69,1475.04,1229.59,9.35,13.61,331.77,2323.59,8708.73,1.07,43.83,312.59,2387.7,8047.48,9.2029,0.02,363,2324,100.0,24.58,14.6243,0.0748663101604278,173
15,42.0068,0.8418,100.0,445.0,548.53,1352.34,1108.72,3.91,5.69,136.99,2211.85,8301.5,1.01,41.49,130.19,2387.92,8067.87,9.3634,0.02,326,2212,100.0,10.37,6.2588,0.0802139037433155,172
16,10.0053,0.2516,100.0,489.05,604.2,1491.65,1290.01,10.52,15.47,393.33,2318.66,8763.4,1.26,45.04,370.11,2387.89,8117.09,8.6345,0.02,366,2319,100.0,28.57,16.9959,0.0855614973262032,171
17,20.0023,0.7,100.0,491.19,606.39,1477.05,1232.56,9.35,13.61,332.66,2323.66,8703.54,1.07,43.88,312.75,2387.73,8049.39,9.1713,0.02,363,2324,100.0,24.36,14.6461,0.0909090909090909,170
18,20.0004,0.7002,100.0,491.19,607.09,1481.12,1232.96,9.35,13.61,332.87,2323.67,8704.72,1.07,43.94,313.19,2387.79,8049.65,9.2109,0.02,362,2324,100.0,24.51,14.6402,0.0962566844919786,169
19,20.0027,0.7,100.0,491.19,606.12,1476.92,1237.34,9.35,13.61,332.66,2323.62,8707.7,1.07,43.76,313.22,2387.78,8046.03,9.1812,0.02,362,2324,100.0,24.53,14.7315,0.1016042780748663,168
20,35.0045,0.8408,100.0,449.44,554.91,1356.71,1114.09,5.48,7.98,193.53,2222.77,8328.62,1.02,41.52,181.82,2387.8,8051.3,9.3529,0.02,329,2223,100.0,14.74,8.9463,0.106951871657754,167
21,42.0044,0.8403,100.0,445.0,548.84,1344.07,1112.67,3.91,5.69,138.02,2211.89,8291.42,1.01,41.62,129.79,2387.94,8067.9,9.4029,0.02,330,2212,100.0,10.46,6.3672,0.1122994652406417,166
22,20.0056,0.7,100.0,491.19,606.32,1471.25,1233.74,9.35,13.61,332.52,2323.61,8706.97,1.07,43.73,312.94,2387.77,8052.44,9.1884,0.02,361,2324,100.0,24.59,14.713,0.1176470588235294,165
23,24.9991,0.6207,60.0,462.54,536.33,1250.39,1039.33,7.05,9.0,174.78,1915.18,8000.64,0.93,36.41,163.25,2028.06,7867.69,10.8984,0.02,306,1915,84.93,14.19,8.559,0.1229946524064171,164
24,25.0068,0.62,60.0,462.54,536.2,1253.06,1039.66,7.05,9.0,173.58,1915.17,7999.28,0.94,36.33,163.57,2028.05,7865.36,10.8875,0.02,304,1915,84.93,14.01,8.6429,0.1283422459893048,163
25,42.0051,0.84,100.0,445.0,549.46,1341.75,1112.8,3.91,5.7,138.02,2211.87,8300.52,1.01,41.45,129.71,2387.92,8071.61,9.3615,0.02,329,2212,100.0,10.62,6.3067,0.1336898395721925,162
26,10.0034,0.2506,100.0,489.05,603.99,1496.21,1291.53,10.52,15.46,392.76,2318.72,8768.74,1.26,44.91,371.33,2387.86,8117.35,8.637,0.03,368,2319,100.0,28.57,17.1228,0.1390374331550802,161
27,35.0055,0.8407,100.0,449.44,555.09,1357.56,1119.72,5.48,7.97,193.64,2222.76,8331.32,1.02,41.38,181.66,2387.82,8053.4,9.3209,0.02,331,2223,100.0,14.89,8.9262,0.1443850267379679,160
28,0.0021,0.0003,100.0,518.67,641.49,1579.8,1393.97,14.62,21.58,551.28,2387.84,9044.08,1.3,46.96,519.47,2387.79,8124.5,8.45,0.03,391,2388,100.0,38.91,23.4369,0.1497326203208556,159
29,41.9986,0.84,100.0,445.0,548.18,1342.88,1105.8,3.91,5.69,136.97,2211.9,8302.86,1.02,41.41,129.27,2387.95,8066.44,9.3287,0.02,328,2212,100.0,10.65,6.436,0.1550802139037433,158
30,19.9986,0.7,100.0,491.19,607.21,1480.59,1238.42,9.35,13.61,331.97,2323.66,8701.54,1.07,43.93,312.39,2387.74,8053.65,9.2179,0.02,361,2324,100.0,24.33,14.6138,0.160427807486631,157
31,42.0044,0.8411,100.0,445.0,548.66,1337.66,1108.31,3.91,5.69,138.12,2211.82,8302.45,1.01,41.73,128.86,2387.91,8072.73,9.3893,0.02,328,2212,100.0,10.63,6.3603,0.1657754010695187,156
32,0.0009,0.0,100.0,518.67,641.67,1579.04,1388.78,14.62,21.58,550.36,2387.9,9037.65,1.3,47.32,518.77,2387.96,8121.88,8.4192,0.03,391,2388,100.0,38.91,23.3649,0.1711229946524064,155
33,19.9998,0.7,100.0,491.19,607.13,1473.36,1234.8,9.35,13.61,332.48,2323.66,8703.46,1.07,43.8,312.79,2387.78,8042.09,9.2425,0.02,361,2324,100.0,24.46,14.5683,0.1764705882352941,154
34,35.0012,0.8415,100.0,449.44,555.33,1362.16,1118.89,5.48,7.97,194.0,2222.75,8324.38,1.02,41.42,181.62,2387.82,8053.51,9.3185,0.02,331,2223,100.0,14.86,8.9248,0.1818181818181818,153
35,35.0021,0.8407,100.0,449.44,555.34,1347.99,1119.83,5.48,7.97,193.31,2222.75,8335.94,1.02,41.55,181.81,2387.82,8053.52,9.3594,0.02,331,2223,100.0,15.03,8.8485,0.1871657754010695,152
36,35.0079,0.84,100.0,449.44,555.09,1356.44,1120.16,5.48,7.97,193.3,2222.75,8330.84,1.02,41.48,181.78,2387.82,8057.58,9.2929,0.02,330,2223,100.0,14.84,8.8907,0.1925133689839572,151
37,42.0075,0.84,100.0,445.0,549.09,1342.09,1118.21,3.91,5.7,136.96,2211.91,8302.53,1.01,41.64,129.37,2388.0,8067.4,9.3923,0.02,328,2212,100.0,10.64,6.3143,0.1978609625668449,150
38,42.0014,0.84,100.0,445.0,549.35,1347.58,1110.91,3.91,5.69,137.19,2211.81,8297.2,1.01,41.52,129.92,2387.95,8075.63,9.3877,0.02,328,2212,100.0,10.44,6.3609,0.2032085561497326,149
39,10.0021,0.2503,100.0,489.05,603.89,1484.97,1295.68,10.52,15.46,392.6,2318.65,8757.82,1.25,44.91,370.01,2387.83,8121.86,8.6044,0.03,368,2319,100.0,28.69,17.2067,0.2085561497326203,148
40,20.0061,0.7,100.0,491.19,606.79,1476.33,1233.25,9.35,13.61,332.27,2323.64,8704.24,1.07,43.95,313.12,2387.83,8051.02,9.2048,0.02,363,2324,100.0,24.49,14.7007,0.213903743315508,147
41,34.9991,0.84,100.0,449.44,554.87,1356.83,1117.18,5.48,7.97,193.05,2222.73,8328.36,1.02,41.4,181.34,2387.79,8052.92,9.3254,0.02,332,2223,100.0,14.83,8.889,0.2192513368983957,146
42,0.0003,0.0,100.0,518.67,642.32,1576.54,1388.91,14.62,21.58,550.72,2387.74,9037.88,1.3,47.18,519.45,2387.82,8125.24,8.4006,0.03,390,2388,100.0,38.75,23.276,0.2245989304812834,145
43,41.9982,0.8412,100.0,445.0,548.92,1338.14,1101.11,3.91,5.69,138.5,2211.88,8307.98,1.01,41.45,129.45,2387.95,8068.72,9.3843,0.02,328,2212,100.0,10.54,6.3356,0.2299465240641711,144
44,41.9996,0.8402,100.0,445.0,549.21,1343.54,1108.01,3.91,5.69,136.69,2211.89,8300.26,1.01,41.6,129.48,2387.98,8071.88,9.3894,0.02,328,2212,100.0,10.63,6.2815,0.2352941176470588,143
45,25.0058,0.6217,60.0,462.54,536.34,1254.8,1033.78,7.05,9.0,174.76,1915.26,7991.39,0.94,36.33,163.58,2028.05,7861.57,10.861,0.02,306,1915,84.93,14.42,8.4897,0.2406417112299465,142
46,0.0016,0.0,100.0,518.67,642.13,1579.42,1392.96,14.62,21.58,550.49,2387.67,9035.86,1.3,46.92,519.4,2387.66,8125.43,8.4003,0.03,389,2388,100.0,38.84,23.2917,0.2459893048128342,141
47,0.0017,0.0006,100.0,518.67,642.16,1578.69,1395.81,14.62,21.58,550.89,2387.94,9030.81,1.3,47.32,519.25,2387.92,8125.98,8.407,0.03,391,2388,100.0,38.96,23.3202,0.2513368983957219,140
48,20.0057,0.7016,100.0,491.19,606.52,1477.89,1242.94,9.35,13.61,331.88,2323.67,8702.3,1.07,43.99,312.65,2387.79,8047.05,9.1907,0.02,362,2324,100.0,24.23,14.6207,0.2566844919786096,139
49,25.0051,0.62,60.0,462.54,536.78,1249.34,1037.67,7.05,9.0,174.59,1915.24,7997.82,0.93,36.36,163.49,2028.02,7864.41,10.8562,0.02,303,1915,84.93,14.21,8.4738,0.2620320855614973,138
50,25.0019,0.62,60.0,462.54,536.1,1256.92,1034.62,7.05,9.0,173.67,1915.23,8003.22,0.94,36.41,164.01,2028.07,7865.63,10.8571,0.02,306,1915,84.93,14.25,8.6795,0.267379679144385,137
51,20.006,0.7,100.0,491.19,606.35,1472.27,1236.48,9.35,13.61,332.56,2323.6,8704.68,1.07,43.86,312.79,2387.79,8055.24,9.2337,0.02,362,2324,100.0,24.35,14.6141,0.2727272727272727,136
